Data_Type,기준일자,날짜,YYYYMM,CW,제품명,Item_Code,Power_Class,WH_Name,Tariff,WestEast,PO,Intake_Shipments_FCST,Intake_Shipments_ACTUAL,Soft_Allocation,Hard_Allocation,CPO_shipped
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999984H,490.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,22.9222,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999984H,490.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,22.9222,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999984H,490.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,22.9222,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999984H,490.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,22.9222,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999990H,480.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,167.28,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G10 BFG,99999991H,485.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,79.53999999999999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999954H,570.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,18.11232,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999955H,575.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,420.23760000000004,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999956H,580.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,460.752,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999957H,585.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,18.588960000000014,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999975H,570.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,5.308980000000001,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,96.3999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,96.3999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,96.3999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,96.3999,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-12-30,202212,CW53,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,96.3999,0,0.0,0.0,0.0
